archetype,cluster_id,total_cost,node_count,cpu_utilization,memory_utilization,cpu_gap,memory_gap,cost_distribution,optimization_opportunities,optimization_maturity,team_experience,change_tolerance,success_probability,typical_issues,scaling_behavior,size_category,team_size,funding_stage,growth_rate_monthly,technical_debt_level,monitoring_maturity,change_frequency,optimization_priorities,budget_sensitivity,risk_tolerance,implementation_month,implementation_day_of_week,implementation_hour,complexity_factor,implementation_success,savings_accuracy,total_duration_minutes,commands_executed,commands_successful,commands_failed,customer_satisfaction,stability_period_clean,time_to_first_benefit,success_factors,post_optimization_improvements,failure_factors,rollbacks_performed,lessons_learned,compliance_requirements,change_approval_process,budget_cycle,process_maturity,automation_level,monitoring_sophistication,stakeholder_complexity,industry,regulatory_overhead,uptime_requirements,peak_hours,seasonal_pattern,customer_impact_sensitivity,performance_requirements,geographic_distribution,seasonal_multiplier,edge_case_type,documentation_quality,test_coverage,challenge_factors,cost_per_node,utilization_efficiency,waste_factor,optimization_score,complexity_risk_ratio,is_business_hours,is_weekend,predicted_success_prob,actual_success
ml_research_lab,cluster_70086,24349.653384038604,10.0,15.061736066454728,83.53776468940075,85.52479306154781,13.179317652021552,"{'compute_percentage': 54.62171298322196, 'storage_percentage': 20.121281940495138, 'networking_percentage': 18.23127616388508, 'control_plane_percentage': 7.025728912397818, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",expert,expert,high,0.8,"['gpu_utilization', 'data_pipeline', 'experiment_isolation']",workload_driven,medium,,,,,,,,,,9,3,18,0.0739983310049066,True,0.8431532623530367,19,12,10,2,4.62637329960991,True,38.23813096421132,"['phased_rollout', 'experienced_team', 'rollback_plan_ready', 'good_documentation', 'maintenance_window_used']","{'cpu_utilization_improvement': 0.28265008068219627, 'memory_utilization_improvement': 0.10675478906619275, 'cost_reduction_achieved': 0.14154172420480785, 'performance_improvement': 0.09841749952491506, 'automation_score_improvement': 0.0007022358637964117}",,,,,,,,,,,research,0.1,0.95,"[9, 10, 11, 14, 15, 16]",steady,0.8602068913027096,medium,global,1.0,,,,,2434.96533840386,0.49299750377927737,0.4935205535678468,0.24969310280656173,0.09249791375613325,0,0,0.8,1
ml_research_lab,cluster_13754,22984.65186021555,13.0,12.569034689355899,72.7942238876779,84.59493851767057,26.33722871910193,"{'compute_percentage': 53.74662381813617, 'storage_percentage': 18.558455572377646, 'networking_percentage': 21.142897823624406, 'control_plane_percentage': 6.552022785861782, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",expert,expert,high,0.8,"['gpu_utilization', 'data_pipeline', 'experiment_isolation']",workload_driven,medium,,,,,,,,,,6,3,23,0.037849799854383186,True,0.8697380234500339,44,12,9,3,4.430280902967522,True,21.270284009646293,"['experienced_team', 'stakeholder_buy_in', 'phased_rollout', 'maintenance_window_used']","{'cpu_utilization_improvement': 0.2172765794654737, 'memory_utilization_improvement': 0.2153918340455344, 'cost_reduction_achieved': 0.1736531407931762, 'performance_improvement': 0.054851858540808915, 'automation_score_improvement': 0.08863423340631628}",,,,,,,,,,,research,0.1,0.95,"[9, 10, 11, 14, 15, 16]",steady,0.6273431277920732,high,single_region,1.0,,,,,1768.0501430935037,0.42681629288516904,0.5546608361838625,0.1900780109765848,0.04731224981797898,0,0,0.8,1
media_streaming,cluster_24662,85074.39653697133,172.0,73.40631706475513,79.41621151699407,17.880548360291314,12.501607118496125,"{'compute_percentage': 33.570454488987, 'storage_percentage': 30.937628743968443, 'networking_percentage': 32.200599904586284, 'control_plane_percentage': 3.2913168624582823, 'registry_percentage': 1, 'other_percentage': 1}",['storage_optimization'],advanced,senior,medium,0.75,"['bandwidth_costs', 'cache_optimization', 'global_distribution']",content_driven,large,,,,,,,,,,11,7,11,0.2966306334139272,True,0.8033696155391018,87,10,10,0,4.458207822844266,True,52.63598564315414,"['good_documentation', 'stakeholder_buy_in', 'adequate_testing']","{'cpu_utilization_improvement': 0.24771060576323134, 'memory_utilization_improvement': 0.23848444904011243, 'cost_reduction_achieved': 0.0961057454412363, 'performance_improvement': 0.1064351029038755, 'automation_score_improvement': 0.12025724998292614}",,,,,,,,,,,media,0.15,0.98,"[19, 20, 21, 22]",travel,0.5547182533700916,medium,single_region,0.9,,,,,494.61858451727517,0.764112642908746,0.15191077739393719,0.6480356973079425,0.3955075112185696,1,1,0.75,1
ecommerce_platform,cluster_43134,7569.909498215835,73.0,51.70281581940746,43.032285546077325,35.06424648216512,43.885142504251476,"{'compute_percentage': 55.77034903249856, 'storage_percentage': 23.690160494758615, 'networking_percentage': 12.36217129186249, 'control_plane_percentage': 8.177319180880346, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,12,2,6,0.38189358496117065,True,0.6271234370709788,209,8,8,0,4.138063111249572,True,11.539812073327786,"['experienced_team', 'good_baseline_measurement', 'good_documentation']","{'cpu_utilization_improvement': 0.19633170208056386, 'memory_utilization_improvement': 0.14338842375772914, 'cost_reduction_achieved': 0.17000896652503095, 'performance_improvement': 0.03193127685220391, 'automation_score_improvement': 0.012838459013627587}",,,,,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",fitness,0.5183343974117818,medium,multi_region,0.8,,,,,103.6973903865183,0.4736755068274239,0.39474694493208295,0.2866935476181423,0.4773669812014633,0,0,0.8,1
media_streaming,cluster_28853,131064.17491585796,105.0,71.86720168551588,84.14487992298227,27.82884756456005,15.432496391046485,"{'compute_percentage': 40.6535285684833, 'storage_percentage': 38.98180380302743, 'networking_percentage': 17.511382278253656, 'control_plane_percentage': 2.85328535023562, 'registry_percentage': 1, 'other_percentage': 1}",[],advanced,senior,medium,0.75,"['bandwidth_costs', 'cache_optimization', 'global_distribution']",content_driven,large,,,,,,,,,,3,3,23,0.23486280163283968,True,0.9792047387895175,133,12,11,1,3.51753945825594,True,66.6573689116619,"['maintenance_window_used', 'comprehensive_monitoring', 'rollback_plan_ready', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.1575590170567907, 'memory_utilization_improvement': 0.15754958569110694, 'cost_reduction_achieved': 0.12517717359407662, 'performance_improvement': 0.032262321212265244, 'automation_score_improvement': 0.07139731967990293}",,,,,,,,,,,media,0.15,0.98,"[19, 20, 21, 22]",steady,0.0811931244371182,high,multi_region,1.0,,,,,1248.2302372938855,0.7800604080424907,0.21630671977803267,0.6113280999501058,0.3131504021771196,0,0,0.75,1
healthcare_platform,cluster_51343,138756.61056200077,81.0,71.99703070829288,95.0,59.18000240895918,39.41949583456602,"{'compute_percentage': 43.48386672759924, 'storage_percentage': 26.61671399471965, 'networking_percentage': 23.97587231075317, 'control_plane_percentage': 5.923546966927944, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,very_low,0.6,"['compliance_requirements', 'uptime_critical', 'change_aversion']",conservative,large,,,,,,,,,,6,4,6,0.0439997085103633,True,0.6,221,12,12,0,3.2042170931391087,False,108.57076240963231,"['rollback_plan_ready', 'good_documentation']","{'cpu_utilization_improvement': 0.19825111197325004, 'memory_utilization_improvement': 0.24017977826498596, 'cost_reduction_achieved': 0.1139805380026232, 'performance_improvement': 0.019390291134102504, 'automation_score_improvement': 0.06624799808657411}",,,,,,,,,,,healthcare,0.5,0.999,"[8, 9, 10, 13, 14, 15]",travel,0.8189116736769987,high,multi_region,1.8,,,,,1713.0445748395157,0.8349851535414643,0.49299749121762604,0.4233395676415581,0.07333284751727216,0,0,0.6,1
ecommerce_platform,cluster_78102,31470.945107839576,69.0,56.30851290137063,84.99113744431155,64.5572529389728,45.56238117146455,"{'compute_percentage': 47.3647524173207, 'storage_percentage': 25.518354930904962, 'networking_percentage': 20.546413445212394, 'control_plane_percentage': 6.5704792065619415, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,3,2,3,0.12938237634361185,True,0.7127268805577622,107,12,12,0,3.2362125225831107,True,52.87433093119314,"['rollback_plan_ready', 'good_documentation', 'good_baseline_measurement', 'thorough_preparation', 'adequate_testing']","{'cpu_utilization_improvement': 0.295855444598022, 'memory_utilization_improvement': 0.08802135183956944, 'cost_reduction_achieved': 0.19212630157360125, 'performance_improvement': 0.09810353427194198, 'automation_score_improvement': 0.10045090418889253}",,,,,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",education,0.6848200280147455,low,multi_region,1.6,,,,,456.10065373680544,0.7064982517284109,0.5505981705521867,0.31750160682842954,0.1617279704295148,0,0,0.8,1
ecommerce_platform,cluster_31322,45945.89206460124,27.0,95.0,93.17711372852801,40.966491997119306,39.18679340765421,"{'compute_percentage': 56.35384638722323, 'storage_percentage': 18.31032946131941, 'networking_percentage': 18.725486427992394, 'control_plane_percentage': 6.6103377234649745, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,12,6,1,0.37627069602392543,True,0.6,107,9,9,0,4.9721890463053295,False,16.309364517161512,"['maintenance_window_used', 'comprehensive_monitoring', 'good_baseline_measurement', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.25497192306687244, 'memory_utilization_improvement': 0.10514692679734525, 'cost_reduction_achieved': 0.15151210959096434, 'performance_improvement': 0.09375152471012191, 'automation_score_improvement': 0.1266324744066912}",,,,,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",retail,0.21567832610545282,medium,multi_region,2.5,,,,,1701.6997060963422,0.9408855686426401,0.40076642702386756,0.5638102210594094,0.47033837002990675,0,1,0.8,1
healthcare_platform,cluster_18289,74222.32898079902,48.0,82.93845895548218,94.39951811341639,53.34230404692167,46.97580236463415,"{'compute_percentage': 38.547792053213726, 'storage_percentage': 28.62356444707283, 'networking_percentage': 30.628220458639678, 'control_plane_percentage': 2.2004230410737535, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,very_low,0.6,"['compliance_requirements', 'uptime_critical', 'change_aversion']",conservative,large,,,,,,,,,,11,3,5,0.39735264030749856,False,0.2851087952269635,691,7,3,4,2.2380274764753647,False,-1.0,,,"['poor_monitoring', 'technical_debt_issues']",2.0,"['Need better team training on optimization tools', 'Implement automated rollback procedures', 'Improve monitoring and alerting during optimization', 'Require more comprehensive testing in staging environment']",,,,,,,,healthcare,0.5,0.999,"[8, 9, 10, 13, 14, 15]",retail,0.8336363840945962,medium,global,1.8,,,,,1546.298520433313,0.8866898853444929,0.501590532057779,0.4419346339842976,0.6622544005124976,0,0,0.6,0
iot_platform,cluster_28364,5077.531699146832,38.0,15.262904749883095,34.248015134162344,75.10816657433759,54.35937377778721,"{'compute_percentage': 48.64698964906773, 'storage_percentage': 16.52258640497653, 'networking_percentage': 26.438023550170424, 'control_plane_percentage': 8.392400395785327, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.7,"['message_processing', 'device_scaling', 'data_ingestion']",device_count_driven,medium,,,,,,,,,,1,3,16,0.10718979326636416,True,0.6,54,10,10,0,4.118929528093435,True,100.22272398886389,"['rollback_plan_ready', 'good_baseline_measurement', 'comprehensive_monitoring', 'good_documentation', 'thorough_preparation']","{'cpu_utilization_improvement': 0.2717589393854556, 'memory_utilization_improvement': 0.20134651722389832, 'cost_reduction_achieved': 0.07527145606708296, 'performance_improvement': 0.14111333776031104, 'automation_score_improvement': 0.24934758927762335}",,,,,,,,,,,iot,0.1,0.95,"[9, 10, 11, 14, 15, 16]",travel,0.2298847410422724,extreme,single_region,0.7,,,,,133.6192552407061,0.24755459942022717,0.6473377017606239,0.08730317397126544,0.15312827609480595,1,0,0.7,1
gaming_platform,cluster_50050,13024.481845227658,59.0,53.630721005502096,50.595354107800425,46.99612981711364,50.634701380181994,"{'compute_percentage': 50.775833904600276, 'storage_percentage': 24.091247535712995, 'networking_percentage': 19.706369366986902, 'control_plane_percentage': 5.4265491926998255, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,high,0.65,"['traffic_spikes', 'resource_contention', 'user_experience_priority']",event_driven,medium,,,,,,,,,,1,1,9,0.3546693174201044,True,0.9631662178341854,48,14,14,0,3.585642985450522,False,24.585416868980797,"['experienced_team', 'good_baseline_measurement', 'rollback_plan_ready', 'thorough_preparation']","{'cpu_utilization_improvement': 0.26622666150566043, 'memory_utilization_improvement': 0.18422119553048993, 'cost_reduction_achieved': 0.12242774493301944, 'performance_improvement': 0.13862801503911418, 'automation_score_improvement': 0.1837018917749593}",,,,,,,,,,,gaming,0.1,0.95,"[19, 20, 21, 22, 23]",steady,0.8868425086521329,high,single_region,1.0,,,,,220.75392958012978,0.5211303755665126,0.48815415598647816,0.26673841692292527,0.5456451037232375,1,0,0.65,1
iot_platform,cluster_55326,7972.195826851937,57.0,46.580148293379715,39.95251561127648,51.96355284543962,60.20255885568909,"{'compute_percentage': 50.445643298060794, 'storage_percentage': 18.304044086098216, 'networking_percentage': 22.95242638620823, 'control_plane_percentage': 8.297886229632763, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.7,"['message_processing', 'device_scaling', 'data_ingestion']",device_count_driven,medium,,,,,,,,,,4,4,0,0.2844619414389582,False,0.21106980858197463,257,6,3,3,2.2358326084036855,False,-1.0,,,['time_pressure'],3.0,"['Need better baseline measurement before optimization', 'Require more thorough dependency analysis', 'Require more comprehensive testing in staging environment']",,,,,,,,iot,0.1,0.95,"[9, 10, 11, 14, 15, 16]",retail,0.5798905420973028,high,global,1.0,,,,,139.86308468161295,0.432663319523281,0.5608305585056436,0.19001250839013362,0.4063742020556546,0,0,0.7,0
iot_platform,cluster_25370,3544.6450444023485,30.0,16.208774304771502,17.203228673249757,60.33393518821789,60.90609666272343,"{'compute_percentage': 54.29402441756272, 'storage_percentage': 15.848076131892242, 'networking_percentage': 21.09162843452806, 'control_plane_percentage': 8.76627101601699, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.7,"['message_processing', 'device_scaling', 'data_ingestion']",device_count_driven,medium,,,,,,,,,,8,1,22,0.36016119594649715,True,0.9911484697249575,82,14,14,0,4.891560177914559,True,34.414177705791985,"['stakeholder_buy_in', 'good_documentation']","{'cpu_utilization_improvement': 0.25351274951208563, 'memory_utilization_improvement': 0.21001566514231193, 'cost_reduction_achieved': 0.059005582465980845, 'performance_improvement': 0.0917303811036126, 'automation_score_improvement': 0.0617526377989155}",,,,,,,,,,,iot,0.1,0.95,"[9, 10, 11, 14, 15, 16]",tax_software,0.747454769458001,extreme,global,0.4,,,,,118.15483481341161,0.16706001489010633,0.6062001592547066,0.06578820725863022,0.5145159942092816,0,0,0.7,1
gaming_platform,cluster_20837,32662.23301621027,43.0,38.686300170526565,55.44734864230159,65.95526765864619,57.14377788664629,"{'compute_percentage': 54.007274291785976, 'storage_percentage': 24.175745428762813, 'networking_percentage': 16.542071506267668, 'control_plane_percentage': 5.274908773183553, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,high,0.65,"['traffic_spikes', 'resource_contention', 'user_experience_priority']",event_driven,medium,,,,,,,,,,9,1,19,0.05372242398257935,True,0.8679363468808672,62,14,14,0,4.87337464280443,True,10.028326400388565,"['phased_rollout', 'good_baseline_measurement', 'stakeholder_buy_in', 'comprehensive_monitoring']","{'cpu_utilization_improvement': 0.0840512996989762, 'memory_utilization_improvement': 0.11158313887459917, 'cost_reduction_achieved': 0.12718587784053467, 'performance_improvement': 0.1307400124018978, 'automation_score_improvement': 0.06306638551055642}",,,,,,,,,,,gaming,0.1,0.95,"[19, 20, 21, 22, 23]",travel,0.44031660779854237,high,multi_region,1.3,,,,,759.5868143304714,0.47066824406414076,0.6154952277264624,0.18097418600026827,0.08264988305012207,0,0,0.65,1
gaming_platform,cluster_80450,20894.428513809653,66.0,33.50149762284018,52.175605263673056,71.01938347584226,54.40331651150063,"{'compute_percentage': 47.992616984378586, 'storage_percentage': 26.178220324256895, 'networking_percentage': 19.657085309284497, 'control_plane_percentage': 6.1720773820800146, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,high,0.65,"['traffic_spikes', 'resource_contention', 'user_experience_priority']",event_driven,medium,,,,,,,,,,12,7,12,0.09439278457067476,False,0.21374483032328653,183,5,4,1,1.8476762796993145,False,-1.0,,,['insufficient_preparation'],2.0,"['Need better stakeholder communication', 'Improve monitoring and alerting during optimization']",,,,,,,,gaming,0.1,0.95,"[19, 20, 21, 22, 23]",travel,0.2701950570714509,high,single_region,1.2,,,,,316.58225020923715,0.4283855144325662,0.6271134999367145,0.15973917515456967,0.14521966857026886,1,1,0.65,0
media_streaming,cluster_31118,131357.3773968606,227.0,87.26288836296305,82.15727201588687,16.212854504046504,15.90954626172713,"{'compute_percentage': 45.9941958815109, 'storage_percentage': 25.624509920197514, 'networking_percentage': 25.703801580988312, 'control_plane_percentage': 2.677492617303289, 'registry_percentage': 1, 'other_percentage': 1}",['storage_optimization'],advanced,senior,medium,0.75,"['bandwidth_costs', 'cache_optimization', 'global_distribution']",content_driven,large,,,,,,,,,,9,7,21,0.41789082859669857,True,0.6,104,9,8,1,4.658032386262666,True,14.74797089773621,"['phased_rollout', 'adequate_testing', 'experienced_team', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.1161047548478565, 'memory_utilization_improvement': 0.19681637374987507, 'cost_reduction_achieved': 0.08224258216191278, 'performance_improvement': 0.03533167742535314, 'automation_score_improvement': 0.24223802512058948}",,,,,,,,,,,media,0.15,0.98,"[19, 20, 21, 22]",retail,0.6965935761438864,medium,single_region,1.0,,,,,578.6668607791215,0.8471008018942495,0.16061200382886817,0.711046244656973,0.5571877714622647,0,1,0.75,1
iot_platform,cluster_79584,13537.024711773536,29.0,51.892465993200595,36.61113008951516,47.1273648150287,61.17011619707848,"{'compute_percentage': 51.98905796339499, 'storage_percentage': 23.439407787155975, 'networking_percentage': 15.731057003352717, 'control_plane_percentage': 8.840477246096327, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.7,"['message_processing', 'device_scaling', 'data_ingestion']",device_count_driven,medium,,,,,,,,,,9,2,14,0.6165941526261399,True,0.7911661341266925,140,10,10,0,4.544578370401293,True,39.83629720362154,"['maintenance_window_used', 'good_baseline_measurement', 'phased_rollout', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.22963949713266923, 'memory_utilization_improvement': 0.19633669223564598, 'cost_reduction_achieved': 0.16760654451215962, 'performance_improvement': 0.05349323782722366, 'automation_score_improvement': 0.04615181527895388}",,,,,,,,,,,iot,0.1,0.95,"[9, 10, 11, 14, 15, 16]",retail,0.8691140817961709,high,single_region,1.0,,,,,466.7939555783978,0.4425179804135787,0.5414874050605358,0.20290006750680095,0.8808487894659143,1,0,0.7,1
healthcare_platform,cluster_38455,58314.8435514703,71.0,48.7212128892444,48.42215074485766,52.83807218434105,54.04266784405624,"{'compute_percentage': 42.07103327056221, 'storage_percentage': 32.3741862977501, 'networking_percentage': 21.874491858626595, 'control_plane_percentage': 3.680288573061097, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,very_low,0.6,"['compliance_requirements', 'uptime_critical', 'change_aversion']",conservative,large,,,,,,,,,,9,3,1,0.6403243259730567,False,0.23039606833842846,720,11,9,2,2.8834685426696867,False,-1.0,,,['unexpected_dependencies'],3.0,"['Require more comprehensive testing in staging environment', 'Need better team training on optimization tools', 'Implement gradual rollout instead of big-bang approach', 'Require more thorough dependency analysis']",,,,,,,,healthcare,0.5,0.999,"[8, 9, 10, 13, 14, 15]",fitness,0.1755901600665087,extreme,multi_region,1.1,,,,,821.3358246685958,0.48571681817051027,0.5344037001419865,0.22614795331899715,1.0672072099550944,0,0,0.6,0
gaming_platform,cluster_90844,17739.779415887228,44.0,50.00293298767005,78.14258275086968,60.237915901046044,32.92661144719705,"{'compute_percentage': 52.89904506089298, 'storage_percentage': 16.414277060088253, 'networking_percentage': 25.47677933989024, 'control_plane_percentage': 5.209898539128534, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,high,0.65,"['traffic_spikes', 'resource_contention', 'user_experience_priority']",event_driven,medium,,,,,,,,,,6,2,4,0.464507633080259,True,0.6,87,10,10,0,4.076919362499415,True,29.20873413089633,"['good_baseline_measurement', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.17821811151597772, 'memory_utilization_improvement': 0.19501061880885023, 'cost_reduction_achieved': 0.04962969778953705, 'performance_improvement': 0.04291223270483128, 'automation_score_improvement': 0.13581579678223607}",,,,,,,,,,,gaming,0.1,0.95,"[19, 20, 21, 22, 23]",fitness,0.4393166405518869,extreme,single_region,1.2,,,,,403.1768049065279,0.6407275786926987,0.4658226367412155,0.34226216855325114,0.7146271278157831,0,0,0.65,1
ml_research_lab,cluster_45383,22100.819038997404,18.0,5.7005128573995565,92.51577272899112,93.34400670951139,5.0,"{'compute_percentage': 56.72853610735833, 'storage_percentage': 21.50434861574235, 'networking_percentage': 15.223234437169541, 'control_plane_percentage': 6.543880839729778, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",expert,expert,high,0.8,"['gpu_utilization', 'data_pipeline', 'experiment_isolation']",workload_driven,medium,,,,,,,,,,8,7,17,0.0036274084855216666,True,0.9460930699703147,35,11,10,1,4.128897846680855,True,28.14716355369319,"['good_documentation', 'good_baseline_measurement', 'maintenance_window_used', 'comprehensive_monitoring', 'stakeholder_buy_in']","{'cpu_utilization_improvement': 0.12945025384774342, 'memory_utilization_improvement': 0.17339762186431212, 'cost_reduction_achieved': 0.08843927658073364, 'performance_improvement': 0.10002475420226735, 'automation_score_improvement': 0.046312288904934655}",,,,,,,,,,,research,0.1,0.95,"[9, 10, 11, 14, 15, 16]",steady,0.21662980454224068,high,single_region,1.0,,,,,1227.8232799443003,0.4910814279319534,0.49172003354755695,0.24960685171467115,0.004534260606902083,1,1,0.8,1
media_streaming,cluster_76575,129823.62876412005,144.0,72.68685548581072,87.20518064150356,22.602924446571365,14.366335637556901,"{'compute_percentage': 40.95256526413695, 'storage_percentage': 33.18233285921372, 'networking_percentage': 21.460783667604428, 'control_plane_percentage': 4.404318209044908, 'registry_percentage': 1, 'other_percentage': 1}",['storage_optimization'],advanced,senior,medium,0.75,"['bandwidth_costs', 'cache_optimization', 'global_distribution']",content_driven,large,,,,,,,,,,8,3,2,0.41401921568106115,True,0.9356993954518114,109,14,14,0,4.6957279833304435,True,16.15678278112776,"['maintenance_window_used', 'experienced_team']","{'cpu_utilization_improvement': 0.026111280622811293, 'memory_utilization_improvement': 0.18381821857478256, 'cost_reduction_achieved': 0.08642629199938762, 'performance_improvement': 0.05342226760553635, 'automation_score_improvement': 0.0026075843135719375}",,,,,,,,,,,media,0.15,0.98,"[19, 20, 21, 22]",steady,0.5815236532629037,low,global,1.0,,,,,901.5529775286114,0.7994601806365713,0.18484630042064132,0.6516829239122834,0.5520256209080815,0,0,0.75,1
ecommerce_platform,cluster_59986,27778.344487671267,45.0,57.74727464734315,65.38353378112511,50.24487938876074,44.43909163707096,"{'compute_percentage': 48.94644881559355, 'storage_percentage': 23.13390876906288, 'networking_percentage': 20.595468608230213, 'control_plane_percentage': 7.324173807113371, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,12,3,2,0.09251217039038039,True,0.7386593701005392,47,16,16,0,4.640808292458246,True,17.610030227970817,"['phased_rollout', 'maintenance_window_used', 'good_documentation']","{'cpu_utilization_improvement': 0.2664424831077644, 'memory_utilization_improvement': 0.20663702651416976, 'cost_reduction_achieved': 0.1559209922695233, 'performance_improvement': 0.06987531843013715, 'automation_score_improvement': 0.11833809061649468}",,,,,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",travel,0.3279385999722999,high,single_region,1.2,,,,,617.2965441704727,0.6156540421423413,0.47341985512915846,0.3241911947016333,0.11564021298797547,0,0,0.8,1
ecommerce_platform,cluster_80901,6304.957850279931,73.0,10.246683665514444,18.335254574454186,59.661644497791436,43.156321897360776,"{'compute_percentage': 37.60607449561684, 'storage_percentage': 29.96131124943705, 'networking_percentage': 25.722964727122665, 'control_plane_percentage': 6.709649527823454, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,7,6,0,0.1289720546629873,True,0.9917332778725579,117,11,11,0,4.593826864193105,True,36.618918337921016,"['good_documentation', 'good_baseline_measurement', 'rollback_plan_ready', 'thorough_preparation']","{'cpu_utilization_improvement': 0.2544262200890154, 'memory_utilization_improvement': 0.08915163294370784, 'cost_reduction_achieved': 0.15573636659995643, 'performance_improvement': 0.04317025469065668, 'automation_score_improvement': 0.018045380873539994}",,,,,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",tax_software,0.14514990515127293,low,multi_region,0.3,,,,,86.36928562027303,0.14290969119984315,0.5140898319757611,0.06944127206320788,0.1612150683287341,0,1,0.8,1
ecommerce_platform,cluster_79091,26605.58257422102,60.0,92.84441581479504,78.32681898827703,42.425447800573444,52.17661984863667,"{'compute_percentage': 43.82877804939515, 'storage_percentage': 25.84964353523465, 'networking_percentage': 23.075085359600234, 'control_plane_percentage': 7.246493055769976, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.8,"['seasonal_load', 'inventory_processing', 'payment_peaks']",predictable_seasonal,medium,,,,,,,,,,5,7,12,0.6478941570125181,True,0.7478797740262004,137,13,13,0,3.781846957861495,True,62.82756005863637,"['experienced_team', 'thorough_preparation', 'adequate_testing']","{'cpu_utilization_improvement': 0.2757059870610886, 'memory_utilization_improvement': 0.2093226047405707, 'cost_reduction_achieved': 0.08217234671115742, 'performance_improvement': 0.11221823651199517, 'automation_score_improvement': 0.09061068229545224}",,,,,,,,,,,ecommerce,0.2,0.99,"[10, 11, 12, 18, 19, 20]",travel,0.8695136092894628,extreme,multi_region,1.6,,,,,443.42637623701705,0.8558561740153604,0.47301033824605054,0.45102735565438407,0.8098676962656476,1,1,0.8,1
